NCESSchoolID,inputAddress,matchIndicator,matchType,outputAddress,lonLat,tigerLineId,unkDontCare
"63432010635","5050 Conrad Ave., San Diego, CA, 92117","Match","Exact","5050 Conrad Ave, SAN DIEGO, CA, 92117","-117.181335,32.835983","195304876","L"
"470318002521","711 South 7th ST, Nashville, TN, 37203","Match","Non_Exact","711 S 7th St, NASHVILLE, TN, 37206","-86.75653,36.16692","606815316","L"
"130012000127","2741 Howell Mill Rd NW, Atlanta, GA, 30327","Match","Non_Exact","2741 Howell Mill Rd, ATLANTA, GA, 30327","-84.41677,33.830772","17416224","R"
"390510604065","6375 Harrison Ave, Cincinnati, OH, 45247","Match","Exact","6375 Harrison Ave, CINCINNATI, OH, 45247","-84.6593,39.192947","103948683","L"
"130012000124","370 Old Ivy Rd NE, Atlanta, GA, 30342","Match","Exact","370 Old Ivy Rd NE, ATLANTA, GA, 30342","-84.37494,33.85755","17416624","L"
"130012000122","2040 Brewer Blvd SW, Atlanta, GA, 30310","Match","Exact","2040 Brewer Blvd SW, ATLANTA, GA, 30310","-84.4129,33.699104","17345845","L"
"130012000121","570 Lynhurst Dr SW, Atlanta, GA, 30311","Match","Exact","570 Lynhurst Dr SW, ATLANTA, GA, 30311","-84.490715,33.73986","17337098","L"
"130012000120","256 Clifton St SE, Atlanta, GA, 30317","Match","Exact","256 Clifton St SE, ATLANTA, GA, 30317","-84.331825,33.746555","23365599","L"
"421899000901","1901 N. Front St, Philadelphia, PA, 19122","Match","Exact","1901 N Front St, PHILADELPHIA, PA, 19122","-75.13348,39.978714","131425118","R"
"62271012559","701 S. Catalina St., Los Angeles, CA, 90005","Match","Exact","701 S Catalina St, LOS ANGELES, CA, 90005","-118.29541,34.059654","141605035","R"
"63432011973","825 S. 31st St., San Diego, CA, 92113","Match","Exact","825 S 31st St, SAN DIEGO, CA, 92113","-117.1273,32.69778","612868250","L"
"110003000008","4301 13th St NW, Washington, DC, 20011","Match","Exact","4301 13th St NW, WASHINGTON, DC, 20011","-77.029686,38.942467","76223504","R"
"130012000139","897 Welch St SW, Atlanta, GA, 30310","Match","Exact","897 Welch St SW, ATLANTA, GA, 30310","-84.40485,33.729477","17360634","R"
"130012000137","1325 Mount Paran Rd NW, Atlanta, GA, 30327","Match","Exact","1325 Mount Paran Rd NW, ATLANTA, GA, 30327","-84.422295,33.871124","618353921","R"
"130012000136","586 Candler Park Dr NE, Atlanta, GA, 30307","Match","Exact","586 Candler Park Dr NE, ATLANTA, GA, 30307","-84.339355,33.76953","23364964","L"
"110005700431","4025 9th St SE, Washington, DC, 20032","Match","Exact","4025 9th St SE, WASHINGTON, DC, 20032","-76.99081,38.83225","76232678","R"
"420001600324","1231 N Broad St 5th floor, Philadelphia, PA, 19122","Match","Non_Exact","1231 Broad St, PHILADELPHIA, PA, 19147","-75.16727,39.935177","613244509","L"
"110003000004","601 15th St NE, Washington, DC, 20002","Match","Exact","601 15th St NE, WASHINGTON, DC, 20002","-76.983635,38.89763","76230419","R"
"110003000001","4810 36th St NW, Washington, DC, 20008","Match","Exact","4810 36th St NW, WASHINGTON, DC, 20008","-77.06986,38.95228","611108983","L"
"110003000002","1565 Morris Rd SE, Washington, DC, 20020","Match","Exact","1565 Morris Rd SE, WASHINGTON, DC, 20020","-76.98318,38.856945","76232445","R"
"470014802172","3274 Range Line, Memphis, TN, 38127","Match","Non_Exact","3274 Range Line Rd, MEMPHIS, TN, 38127","-89.97554,35.21512","72911271","R"
"180477001440","725 N New Jersey St, Indianapolis, IN, 46202","Match","Exact","725 N New Jersey St, INDIANAPOLIS, IN, 46202","-86.15045,39.77666","108017123","R"
"470014802178","3306 Overton Crossing, Memphis, TN, 38127","Match","Non_Exact","3306 Overton Crossing St, MEMPHIS, TN, 38127","-89.994026,35.21578","607400114","R"
"470014802177","3782 Jackson AVE, Memphis, TN, 38112","Match","Non_Exact","3782 Jackson Ave, MEMPHIS, TN, 38108","-89.934845,35.180664","72914380","L"
"64206006888","2695 S. Valentine Ave., Fresno, CA, 93706","Match","Exact","2695 S Valentine Ave, FRESNO, CA, 93706","-119.85343,36.695866","635307524","R"
"62271013775","2550 E. 6th St., Los Angeles, CA, 90023","Match","Exact","2550 E 6th St, LOS ANGELES, CA, 90023","-118.21211,34.03673","141624244","R"
"60003613761","3301 Fong Ranch Rd., Sacramento, CA, 95834","Match","Exact","3301 Fong Ranch Rd, SACRAMENTO, CA, 95834","-121.49336,38.633774","627653418","R"
"470014802171","6120 Winchester RD, Memphis, TN, 38115","Match","Exact","6120 Winchester Rd, MEMPHIS, TN, 38115","-89.85921,35.04991","607467960","L"
"320006000473","3850 Campbell Rd., Las Vegas, NV, 89129","Match","Exact","3850 Campbell Rd, LAS VEGAS, NV, 89129","-115.29288,36.229362","201905997","R"
"110003000019","3650 Ely Pl SE, Washington, DC, 20019","Match","Exact","3650 Ely Pl SE, WASHINGTON, DC, 20019","-76.95272,38.88357","76237546","L"
"110003000016","3500 R St NW, Washington, DC, 20007","Match","Exact","3500 R St NW, WASHINGTON, DC, 20007","-77.069374,38.913643","76221079","L"
"320006000475","1055 Silverado Ranch Blvd, Las Vegas, NV, 89123","Match","Non_Exact","1055 Silverado Ranch Blvd, LAS VEGAS, NV, 89183","-115.139984,36.013245","201926213","R"
"390437500362","5945 Montgomery Rd, Cincinnati, OH, 45213","Match","Exact","5945 Montgomery Rd, CINCINNATI, OH, 45213","-84.4332,39.18019","103929473","L"
"320006000474","7801 W. Gilmore Ave., Las Vegas, NV, 89129","Match","Exact","7801 Gilmore Ave, LAS VEGAS, NV, 89129","-115.26529,36.229534","201906577","L"
"320006000471","4245 E. Tonopah Ave., Las Vegas, NV, 89115","Match","Exact","4245 E Tonopah Ave, LAS VEGAS, NV, 89115","-115.081184,36.19203","201913855","R"
"390437500366","1702 Grand Ave, Cincinnati, OH, 45214","Match","Exact","1702 Grand Ave, CINCINNATI, OH, 45214","-84.55994,39.117165","633017398","R"
"402025002363","14025 South May Avenue, Oklahoma City, OK, 73170","Match","Exact","14025 S May Ave, OKLAHOMA CITY, OK, 73170","-97.565315,35.328987","627466832","R"
"62271012440","615 S. Shatto Pl., Los Angeles, CA, 90005","Match","Exact","615 Shatto Pl, LOS ANGELES, CA, 90005","-118.29032,34.061504","142729573","R"
"390437500367","335 Rockdale Ave, Cincinnati, OH, 45229","Match","Exact","335 Rockdale Ave, CINCINNATI, OH, 45229","-84.50183,39.14527","103925442","R"
"110003000011","7010 Piney Branch Rd NW, Washington, DC, 20012","Match","Exact","7010 Piney Branch Rd NW, WASHINGTON, DC, 20012","-77.021706,38.974934","76221909","L"
"320006000476","5301 E. Hacienda Ave., Las Vegas, NV, 89122","Match","Exact","5301 E Hacienda Ave, LAS VEGAS, NV, 89122","-115.05762,36.09295","201879723","R"
"390437500361","1350 W North Bend Rd, Cincinnati, OH, 45224","Match","Exact","1350 W North Bend Rd, CINCINNATI, OH, 45224","-84.54024,39.202583","103921234","R"
"180477001446","2215 W Washington St, Indianapolis, IN, 46222","Match","Exact","2215 W Washington St, INDIANAPOLIS, IN, 46222","-86.19897,39.76602","107987451","L"
"110003000013","2701 Naylor Rd SE, Washington, DC, 20020","Match","Exact","2701 Naylor Rd SE, WASHINGTON, DC, 20020","-76.96821,38.858856","76232780","R"
"320000100887","7550 W. Alexander Rd., Las Vegas, NV, 89129","Match","Exact","7550 W Alexander Rd, LAS VEGAS, NV, 89129","-115.25946,36.233128","629118607","R"
"40090903461","1431 E. Campbell Ave, Phoenix, AZ, 85014","Match","Exact","1431 E Campbell Ave, PHOENIX, AZ, 85014","-112.05072,33.50194","128209615","R"
"320000100885","3883 E. Mesa Vista Way, Las Vegas, NV, 89120","Match","Exact","3883 Mesa Vista Way, LAS VEGAS, NV, 89120","-115.09031,36.091278","201879093","R"
"40091303512","4433 N 7TH ST, Phoenix, AZ, 85014","Match","Exact","4433 N 7th St, PHOENIX, AZ, 85014","-112.06502,33.501026","128266505","R"
"390008603447","2612 Gilbert Ave, Cincinnati, OH, 45206","Match","Exact","2612 Gilbert Ave, CINCINNATI, OH, 45206","-84.48932,39.12768","103926367","R"
"110003000029","1650 30th St SE, Washington, DC, 20020","Match","Exact","1650 30th St SE, WASHINGTON, DC, 20020","-76.96476,38.8701","76232026","L"
"390437500353","615 Clinton Springs Ave, Cincinnati, OH, 45229","Match","Exact","615 Clinton Springs Ave, CINCINNATI, OH, 45229","-84.49209,39.15682","103925547","R"
"110003000027","1730 R St NW, Washington, DC, 20009","Match","Exact","1730 R St NW, WASHINGTON, DC, 20009","-77.03982,38.912598","76223112","L"
"390437500351","5730 Colerain Ave, Cincinnati, OH, 45239","Match","Exact","5730 Colerain Ave, CINCINNATI, OH, 45239","-84.57814,39.198483","103920584","R"
"320006000485","9620 W. Twain Ave., Las Vegas, NV, 89147","Match","Exact","9620 W Twain Ave, LAS VEGAS, NV, 89147","-115.30209,36.12244","201980554","R"
"390437500352","1730 Mears Ave, Cincinnati, OH, 45230","Match","Exact","1730 Mears Ave, CINCINNATI, OH, 45230","-84.38659,39.085327","103969258","R"
"390437500357","2121 Hatmaker St, Cincinnati, OH, 45204","Match","Exact","2121 Hatmaker St, CINCINNATI, OH, 45204","-84.55183,39.104275","103969419","L"
"320000100890","8185 Tamarus St, Las Vegas, NV, 89123","Match","Exact","8185 Tamarus St, LAS VEGAS, NV, 89123","-115.13173,36.040245","201953982","R"
"320000100892","6435 W. Pebble Road, Las Vegas, NV, 89139","Match","Exact","6435 W Pebble Rd, LAS VEGAS, NV, 89139","-115.23368,36.02725","201881464","L"
"320006000488","2251 S. Jones Blvd, Las Vegas, NV, 89146","Match","Exact","2251 S Jones Blvd, LAS VEGAS, NV, 89146","-115.225395,36.146313","201897905","R"
"320006000487","6651 W. Azure Dr., Las Vegas, NV, 89130","Match","Exact","6651 Azure Dr, LAS VEGAS, NV, 89130","-115.239204,36.27269","612988489","L"
"390437500350","1930 Fricke Road, Cincinnati, OH, 45225","Match","Exact","1930 Fricke Rd, CINCINNATI, OH, 45225","-84.553154,39.14688","103922174","R"
"110003000024","1503 10th St NW, Washington, DC, 20001","Match","Exact","1503 10th St NW, WASHINGTON, DC, 20001","-77.02597,38.90972","76226096","R"
"320006000489","1960 Ferrell St., Las Vegas, NV, 89106","Match","Exact","1960 Ferrell St, LAS VEGAS, NV, 89106","-115.18336,36.19282","201864321","L"
"470014802150","3200 Mount Olive Rd, Memphis, TN, 38108","Match","Exact","3200 Mount Olive Rd, MEMPHIS, TN, 38108","-89.95368,35.1752","72914268","L"
"210299000704","5200 Morningside Way, Louisville, KY, 40219","Match","Exact","5200 Morningside Way, LOUISVILLE, KY, 40219","-85.666466,38.140377","96859382","R"
"60182612511","1001 22nd Ave. Ste. 100, Oakland, CA, 94606","Match","Exact","1001 22nd Ave, OAKLAND, CA, 94606","-122.24101,37.78168","125005847","L"
"210299000707","5749 New Cut Road, Louisville, KY, 40214","Match","Exact","5749 New Cut Rd, LOUISVILLE, KY, 40214","-85.77288,38.134792","96988331","L"
"210299000706","9831 East Avenue, Louisville, KY, 40272","Match","Exact","9831 East Ave, LOUISVILLE, KY, 40272","-85.84985,38.11105","96839829","R"
"390437500349","3156 Glenmore Ave, Cincinnati, OH, 45211","Match","Exact","3156 Glenmore Ave, CINCINNATI, OH, 45211","-84.61337,39.14296","103917092","R"
"210299000701","4800 Kaufman Lane, Louisville, KY, 40216","Match","Exact","4800 Kaufman Ln, LOUISVILLE, KY, 40216","-85.8617,38.18129","96838229","R"
"210299000700","1500 Sanders Lane, Louisville, KY, 40216","Match","Exact","1500 Sanders Ln, LOUISVILLE, KY, 40216","-85.807205,38.178642","96882711","R"
"402025001004","9400 South Pennsylvania Avenue, Oklahoma City, OK, 73159","Match","Non_Exact","9400 S Pennsylvania Ave, OKLAHOMA CITY, OK, 73170","-97.547775,35.37271","99928841","L"
"210299000703","303 Gatehouse Lane, Louisville, KY, 40243","Match","Exact","303 Gatehouse Ln, LOUISVILLE, KY, 40243","-85.55634,38.24038","96864654","L"
"210299000702","6700 Price Lane, Louisville, KY, 40229","Match","Exact","6700 Price Ln, LOUISVILLE, KY, 40229","-85.638596,38.103733","96860933","R"
"320006000495","3800 Harris Ave., Las Vegas, NV, 89110","Match","Non_Exact","3800 E Harris Ave, LAS VEGAS, NV, 89110","-115.09178,36.177197","635450210","L"
"210299000708","5001 Garden Green Way, Louisville, KY, 40218","Match","Exact","5001 Garden Green Way, LOUISVILLE, KY, 40218","-85.66646,38.17563","96858281","L"
"320006000490","4410 S. Juliano St., Las Vegas, NV, 89147","Match","Non_Exact","4410 S Juliano Rd, LAS VEGAS, NV, 89147","-115.28584,36.10807","201957239","L"
"320006000493","10200 Centennial Pkwy, Las Vegas, NV, 89149","Match","Non_Exact","10200 W Centennial Pkwy, LAS VEGAS, NV, 89149","-115.31952,36.277367","201990456","R"
"390437500344","5051 Anderson Pl, Cincinnati, OH, 45227","Match","Exact","5051 Anderson Pl, CINCINNATI, OH, 45227","-84.39907,39.16162","103933542","L"
"110003000032","2201 18th St NW, Washington, DC, 20011","Match","Non_Exact","2201 18th St NW, WASHINGTON, DC, 20009","-77.041664,38.918507","76223041","R"
"110003000033","915 Spring Rd NW, Washington, DC, 20010","Match","Exact","915 Spring Rd NW, WASHINGTON, DC, 20010","-77.026115,38.93535","76224037","R"
"110003000030","7800 14th St NW, Washington, DC, 20012","Match","Exact","7800 14th St NW, WASHINGTON, DC, 20012","-77.03343,38.984196","76221502","L"
"470014802148","3125 Ladbrook Rd, Memphis, TN, 38108","Match","Non_Exact","3125 Ladbrook Rd, MEMPHIS, TN, 38118","-89.95948,35.04667","72919409","R"
"110003000036","1500 Mississippi Ave SE, Washington, DC, 20032","Match","Exact","1500 Mississippi Ave SE, WASHINGTON, DC, 20032","-76.982796,38.84154","76232560","L"
"320006000499","1905 S. Atlantic St., Las Vegas, NV, 89104","Match","Exact","1905 Atlantic St, LAS VEGAS, NV, 89104","-115.114365,36.148777","201869067","L"
"110003000037","659 G St NE, Washington, DC, 20002","Match","Exact","659 G St NE, WASHINGTON, DC, 20002","-76.99712,38.898895","76229938","R"
"110003000034","1840 Constitution Ave NE, Washington, DC, 20002","Match","Exact","1840 Constitution Ave NE, WASHINGTON, DC, 20002","-76.97814,38.89202","76231379","L"
"110003000035","4430 Newark St NW, Washington, DC, 20016","Match","Exact","4430 Newark St NW, WASHINGTON, DC, 20016","-77.08718,38.93454","76237642","L"
"110003000050","4001 Calvert St NW, Washington, DC, 20007","Match","Exact","4001 Calvert St NW, WASHINGTON, DC, 20007","-77.07883,38.92256","76220945","R"
"60245914335","1034 66th Ave., Oakland, CA, 94621","Match","Exact","1034 66th Ave, OAKLAND, CA, 94621","-122.19733,37.759487","125008224","R"
"421488004244","2510 Park Ave, Washington, PA, 15301","Match","Exact","2510 Park Ave, WASHINGTON, PA, 15301","-80.28949,40.12059","52794877","R"
"390437500339","1339 Herschel Ave, Cincinnati, OH, 45208","Match","Exact","1339 Herschel Ave, CINCINNATI, OH, 45208","-84.421295,39.13368","103933252","L"
"40105003374","4825 E Roosevelt St, Phoenix, AZ, 85008","Match","Exact","4825 E Roosevelt St, PHOENIX, AZ, 85008","-111.976974,33.458347","128355443","R"
"402025001001","9501 South Western Avenue, Oklahoma City, OK, 73139","Match","Exact","9501 S Western Ave, OKLAHOMA CITY, OK, 73139","-97.53012,35.37333","99904890","R"
"390437500332","1030 Cutter St, Cincinnati, OH, 45203","Match","Exact","1030 Cutter St, CINCINNATI, OH, 45203","-84.52575,39.105873","103969494","R"
"110003000049","650 Anacostia Ave NE, Washington, DC, 20019","Match","Exact","650 Anacostia Ave NE, WASHINGTON, DC, 20019","-76.95223,38.90075","76232978","L"
"390437500335","1835 Fairfax Ave, Cincinnati, OH, 45207","Match","Exact","1835 Fairfax Ave, CINCINNATI, OH, 45207","-84.47086,39.13528","103930152","R"
"110003000044","1900 Evarts St NE, Washington, DC, 20018","Match","Exact","1900 Evarts St NE, WASHINGTON, DC, 20018","-76.97755,38.924526","76229310","L"
"110003000042","501 Riggs Rd NE, Washington, DC, 20011","Match","Exact","501 Riggs Rd NE, WASHINGTON, DC, 20011","-76.998634,38.961124","76228018","R"
"470014802137","7900 E Shelby Dr, Memphis, TN, 38125","Match","Non_Exact","7900 E Shelby Dr, MEMPHIS, TN, 38141","-89.799706,35.02046","618710214","L"
"110003000048","420 12th St SE, Washington, DC, 20003","Match","Exact","420 12th St SE, WASHINGTON, DC, 20003","-76.99023,38.883835","635190411","L"
"110003000045","5701 Broad Branch Rd NW, Washington, DC, 20015","Match","Exact","5701 Broad Branch Rd NW, WASHINGTON, DC, 20015","-77.06841,38.965862","76219216","R"
"110003000062","660 K St NE, Washington, DC, 20002","Match","Exact","660 K St NE, WASHINGTON, DC, 20002","-76.99708,38.902527","76229738","L"
"220022400914","2727 South Carrollton Avenue, New Orleans, LA, 70118","Match","Exact","2727 S Carrollton Ave, NEW ORLEANS, LA, 70118","-90.11781,29.958277","191701069","R"
"60195211336","4514 Crenshaw Blvd., Los Angeles, CA, 90043","Match","Exact","4514 Crenshaw Blvd, LOS ANGELES, CA, 90043","-118.331314,34.00291","141602688","L"
"60217211256","1060 Key Ave., San Francisco, CA, 94124","Match","Exact","1060 Key Ave, SAN FRANCISCO, CA, 94124","-122.3968,37.719402","192290855","R"
"62271012483","1575 W. 2nd St., Los Angeles, CA, 90026","Match","Exact","1575 W 2nd St, LOS ANGELES, CA, 90026","-118.263245,34.061256","141616579","R"
"180019002635","1002 W 25 Street, Indianapolis, IN, 42608","Match","Non_Exact","1002 W 25th St, INDIANAPOLIS, IN, 46208","-86.1782,39.802834","107986776","R"
"110003000054","401 Mississippi Ave SE, Washington, DC, 20032","Match","Exact","401 Mississippi Ave SE, WASHINGTON, DC, 20032","-77.00063,38.83634","76232307","R"
"110003000055","540 55th St NE, Washington, DC, 20019","Match","Exact","540 55th St NE, WASHINGTON, DC, 20019","-76.92191,38.896313","76234049","L"
"220025900897","2319 Valence Street, New Orleans, LA, 70115","Match","Exact","2319 Valence St, NEW ORLEANS, LA, 70115","-90.106255,29.93328","191711612","R"
"470014802126","1276 N Graham St, Memphis, TN, 38122","Match","Exact","1276 N Graham St, MEMPHIS, TN, 38122","-89.926285,35.166294","72916044","R"
"510324002070","4100 W Grace St, Richmond, VA, 23230","Match","Exact","4100 W Grace St, RICHMOND, VA, 23230","-77.485886,37.570625","201535104","R"
"110003000072","1001 G St SE, Washington, DC, 20003","Match","Exact","1001 G St SE, WASHINGTON, DC, 20003","-76.99259,38.881256","76230846","R"
"110003000073","3264 Stanton Rd SE, Washington, DC, 20032","Match","Non_Exact","3264 Stanton Rd SE, WASHINGTON, DC, 20020","-76.98043,38.847317","624368225","L"
"130102002245","500 Washington Ave, Savannah, GA, 31405","Match","Exact","500 Washington Ave, SAVANNAH, GA, 31405","-81.09115,32.046432","6178162","L"
"510324002075","201 E Brookland Park Boulevard, Richmond, VA, 23222","Match","Exact","201 E Brookland Park Blvd, RICHMOND, VA, 23222","-77.43036,37.571346","201539664","R"
"110003000070","1125 New Jersey Ave NW, Washington, DC, 20001","Match","Exact","1125 New Jersey Ave NW, WASHINGTON, DC, 20001","-77.0144,38.90442","76226524","R"
"130102002243","6030 Ogeechee Rd, Savannah, GA, 31419","Match","Exact","6030 Ogeechee Rd, SAVANNAH, GA, 31419","-81.26206,31.996984","6199870","L"
"60233512967","1001 22nd Ave. Ste 100, Oakland, CA, 94606","Match","Exact","1001 22nd Ave, OAKLAND, CA, 94606","-122.24101,37.78168","125005847","L"
"402529001903","8501 Northwest 82nd Street, Oklahoma City, OK, 73132","Match","Exact","8501 NW 82nd St, OKLAHOMA CITY, OK, 73132","-97.66545,35.55666","624066658","R"
"181236000726","1401 N Mitthoeffer, Indianapolis, IN, 46229","Match","Non_Exact","1401 N Mitthoeffer Rd, INDIANAPOLIS, IN, 46229","-85.99032,39.787395","108016746","R"
"390437500395","3716 Woodford Rd, Cincinnati, OH, 45213","Match","Exact","3716 Woodford Rd, CINCINNATI, OH, 45213","-84.41053,39.17968","103932024","L"
